loggingTime(txt),loggingSample(N),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),SampleIndex
2025-11-20T22:23:03.636+01:00,11769,630745.9027758751,0.2106135314448014,0.0572932722974531,-0.1447329177173561,0.0665905773639679,0.0114163924008607,0.073912113904953,0.0207957625389099,-0.0563064515590667,0.0098932981491088,XArbitraryCorrectedZVertical,-0.0748760977873939,0.0208126514420546,0.1027346239022713,0.9916682979553072,0.9845600128173828,-0.1682723760604858,0.0482274256646633,45.35015869140625,-20.97544860839844,7.994644165039062,-1,2,9900
2025-11-20T22:23:03.672+01:00,11770,630745.937692875,0.2138763026175481,0.0577873533045142,-0.140935223650318,0.1158303320407867,-0.0121107911691069,0.1172536537051201,0.0467268824577331,-0.0680161416530609,0.0255632363259792,XArbitraryCorrectedZVertical,-0.0730537468942386,0.0211413753703027,0.1044026332706739,0.9916230418105656,0.9839736819267272,-0.1714857816696167,0.0488690808415412,45.322509765625,-21.04684448242188,8.171737670898438,-1,2,9901
2025-11-20T22:23:03.706+01:00,11771,630745.972608875,0.2171826751306918,0.0567251865104161,-0.1362991296977525,0.1207360476255417,-0.0700359046459198,0.0847845673561096,0.0539789199829101,-0.0990868508815765,0.0338112115859985,XArbitraryCorrectedZVertical,-0.070734825445636,0.0207490768407864,0.1061632089877934,0.991612566325614,0.9834355711936952,-0.1747473627328873,0.0481437183916568,45.3116455078125,-21.2642822265625,7.958358764648438,-1,2,9902
2025-11-20T22:23:03.741+01:00,11772,630746.007525875,0.2196291824654395,0.0538878385694187,-0.1322037841079966,0.0821532756090164,-0.1077810600399971,0.0679249465465545,0.039815604686737,-0.0776723623275756,0.0437649488449096,XArbitraryCorrectedZVertical,-0.0685781394064831,0.0194834287288783,0.1075461574738833,0.99164071353686,0.9831182956695556,-0.1771646291017532,0.0457277484238147,45.1558837890625,-21.21171569824219,8.05218505859375,-1,2,9903
2025-11-20T22:23:03.776+01:00,11773,630746.0424418751,0.2217834628916885,0.0499960071055682,-0.1297899670299062,0.0353938080370426,-0.1218362227082253,0.0661534592509269,0.0105243921279907,-0.0560068786144256,0.0357234477996826,XArbitraryCorrectedZVertical,-0.0671912700938574,0.0176152873223324,0.1087861682684154,0.9916353575968252,0.982899010181427,-0.179283618927002,0.042035311460495,45.30548095703125,-21.33180236816406,7.842727661132812,-1,2,9904
2025-11-20T22:23:03.815+01:00,11774,630746.0773578751,0.2237250756643274,0.0459325132077828,-0.1289940609814818,-0.0003118736203759,-0.1286773383617401,0.0362075753509998,-0.0267548561096191,-0.0377956628799438,0.0193595811724662,XArbitraryCorrectedZVertical,-0.0665907559494757,0.0155803838662071,0.1098970680301734,0.9915873572006147,0.9827178120613098,-0.1811831444501877,0.0379219390451908,45.2586669921875,-21.21957397460938,7.58123779296875,-1,2,9905
2025-11-20T22:23:03.851+01:00,11775,630746.112274875,0.2243428341064335,0.0417975722469988,-0.1285677639448324,0.0018484825268387,-0.1000459641218185,-0.0016892054118216,-0.0293855667114257,-0.0157820731401443,0.0034091435372829,XArbitraryCorrectedZVertical,-0.0661562898474481,0.01353386458919,0.1103467453701197,0.9915965327922917,0.9827545881271362,-0.1817886829376221,0.0338528044521808,45.05548095703125,-21.26530456542969,7.293975830078125,-1,2,9906
2025-11-20T22:23:03.881+01:00,11776,630746.147190875,0.2241570239666281,0.0390644027506174,-0.1280444158752853,0.0081028928980231,-0.0571879334747791,-5.494104698300362e-05,-0.0301900506019592,0.0130931735038757,0.0001922883093357,XArbitraryCorrectedZVertical,-0.0657448800430403,0.0122144104730666,0.1103518575008861,0.991640557863742,0.9828726053237916,-0.1816112250089645,0.0312865525484085,45.09149169921875,-21.27369689941406,7.367141723632812,-1,2,9907
2025-11-20T22:23:03.916+01:00,11777,630746.182107875,0.2250014661047648,0.0371147443462303,-0.1275688866287633,0.0026449635624885,-0.0622157454490661,0.0570564568042755,-0.0108402967453002,0.0135844200849533,0.0006381310522556,XArbitraryCorrectedZVertical,-0.0654063073341841,0.0112469236857857,0.1108406557892283,0.9916199263338736,0.9827794432640076,-0.1824381649494171,0.0293453857302665,44.95916748046875,-21.14471435546875,7.370559692382812,-1,2,9908
2025-11-20T22:23:03.951+01:00,11778,630746.217023875,0.2274188078359455,0.0350028425797288,-0.1272378553087473,0.0092832762748003,-0.0738596022129058,0.0654140263795852,-0.0091235041618347,0.0066359043121337,-0.0117238759994506,XArbitraryCorrectedZVertical,-0.0651374468157245,0.0101398173543355,0.1121122091147882,0.9915065382924046,0.9824053049087524,-0.1847974807024002,0.0270131714642047,45.00848388671875,-21.40034484863281,6.902740478515625,-1,2,9909
